# bmoe_metrics v1
# model=Qwen_Qwen3.6-35B-A3B-Q4_K_M.gguf arch=qwen35moe n_layer=40 n_expert=256 n_expert_used=8 threads=4 n_ctx=4096
# moe_stream=1 cache_mb=3000 cache_auto=0 cache_ceil_mb=0 force_cache=0 io_threads=4 o_direct=1 overlap=1 prefetch=0 dense_weights=ahwb drop_cold_frac=1
step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms,majflt,cpu_ms,dense_resident_frac,turn,majflt_mib,cache_budget_mib,rss_mib,rss_anon_mib,rss_file_mib,swap_mib,mem_available_mib,mem_free_mib,swap_free_mib
17,2048,125.067,56.744,104.641,32182272,55.51,15.421,5.005,0,370.294,1.000,0,0.00,3000.0,3220.4,3099.6,120.6,278.8,1300.4,431.2,8034.5
18,2048,131.933,76.243,107.181,41472000,56.93,17.985,6.767,15,375.528,1.000,0,0.06,3000.0,3218.2,3097.3,120.6,280.0,1294.6,424.1,8031.9
19,2048,130.149,71.451,104.908,40931328,57.96,18.588,6.653,0,359.849,1.000,0,0.00,3000.0,3218.5,3097.6,120.6,280.0,1287.3,415.2,8031.1
20,2048,144.549,86.221,115.628,49569792,58.96,20.985,7.936,0,421.284,1.000,0,0.00,3000.0,3217.8,3096.9,120.6,280.1,1279.3,406.9,8029.9
21,2048,197.868,80.885,167.312,41742336,59.92,24.028,6.528,0,594.407,1.000,0,0.00,3000.0,3217.0,3096.1,120.6,281.3,1275.1,402.7,8027.5
22,2048,173.476,62.249,152.825,32993280,60.82,13.889,6.761,16,505.886,1.000,0,0.06,3000.0,3214.0,3093.2,120.6,284.1,1270.5,398.0,8024.5
23,2048,156.302,62.663,133.601,35475456,61.66,16.831,5.870,0,426.973,1.000,0,0.00,3000.0,3214.5,3093.6,120.6,283.2,1264.3,391.9,8024.2
24,2048,146.795,67.555,119.655,37097472,62.43,21.450,5.691,0,440.040,1.000,0,0.00,3000.0,3214.1,3093.2,120.6,284.2,1263.6,390.4,8022.7
25,2048,128.501,46.042,112.243,23543808,63.25,11.715,4.543,0,360.386,1.000,0,0.00,3000.0,3212.9,3092.0,120.6,286.1,1267.0,393.8,8019.9
26,2048,114.280,26.874,103.943,15065088,64.06,7.191,3.146,15,314.418,1.000,0,0.06,3000.0,3212.9,3092.1,120.6,285.2,1262.9,389.7,8020.5
27,2048,161.404,77.321,134.909,23273472,64.75,23.069,3.427,0,419.358,1.000,0,0.00,3000.0,3212.9,3092.0,120.6,285.2,1248.6,375.4,8020.5
28,2048,125.881,38.305,110.405,17928192,65.62,12.210,3.267,0,332.628,1.000,0,0.00,3000.0,3213.9,3093.0,120.6,285.2,1236.0,362.8,8020.5
29,2048,126.567,46.063,107.383,25325568,66.41,14.837,4.347,0,348.709,1.000,0,0.00,3000.0,3212.4,3091.5,120.6,285.2,1241.2,367.9,8020.5
30,2048,139.926,87.354,110.337,47788032,66.96,22.875,6.713,146,412.883,1.000,0,0.57,3000.0,3213.5,3092.7,120.6,285.0,1248.5,374.9,8029.4
31,2048,139.741,102.661,104.537,63393792,67.40,25.861,9.343,0,422.969,1.000,0,0.00,3000.0,3213.2,3092.4,120.6,285.0,1254.7,380.1,8029.4
32,2048,146.178,49.181,128.822,24244224,67.97,13.638,3.719,0,415.418,1.000,0,0.00,3000.0,3214.8,3094.0,120.6,285.0,1266.1,391.1,8029.6
33,2048,132.586,43.059,114.014,22732800,68.58,14.513,4.058,0,355.786,1.000,0,0.00,3000.0,3212.9,3092.0,120.6,285.0,1263.9,388.9,8029.6
34,2048,126.515,65.342,104.335,37257216,69.00,16.877,5.303,20,364.368,1.000,0,0.08,3000.0,3213.4,3092.6,120.6,284.9,1262.8,387.8,8030.1
35,2048,128.377,55.593,107.195,30941184,69.44,16.076,5.107,0,379.003,1.000,0,0.00,3000.0,3213.5,3092.6,120.6,284.9,1257.6,382.6,8030.1
36,2048,118.291,37.967,104.986,19709952,69.92,10.447,2.858,1,336.363,1.000,0,0.00,3000.0,3214.6,3093.8,120.6,284.9,1250.4,370.4,8030.6
37,2048,124.913,36.622,110.813,19169280,70.49,10.973,3.127,0,344.181,1.000,0,0.00,3000.0,3213.5,3092.6,120.6,284.9,1247.2,366.8,8030.6
38,2048,117.356,34.648,103.681,17387520,71.06,10.614,3.061,15,336.936,1.000,0,0.06,3000.0,3214.4,3093.6,120.6,284.7,1239.1,358.7,8030.9
39,2048,236.138,100.350,203.039,53403648,71.39,25.005,8.094,0,702.224,1.000,0,0.00,3000.0,3215.4,3094.6,120.6,282.6,1235.8,341.2,8035.2
40,2048,121.862,50.221,103.767,27648000,71.86,13.909,4.186,0,343.995,1.000,0,0.00,3000.0,3216.4,3095.5,120.6,282.6,1224.4,323.2,8038.7
41,2048,198.232,78.772,173.446,44064768,72.17,17.292,7.495,0,560.725,1.000,0,0.00,3000.0,3212.7,3093.2,119.2,284.5,1282.3,376.0,8035.4
42,2048,173.653,104.259,137.588,64094208,72.30,26.390,9.675,20,530.303,1.000,0,0.08,3000.0,3211.9,3092.4,119.2,285.0,1275.5,367.0,8034.4
43,2048,143.776,116.612,105.861,74895360,72.38,26.442,11.473,0,440.873,1.000,0,0.00,3000.0,3217.3,3097.8,119.2,278.8,1283.8,375.2,8039.4
44,2048,153.214,144.685,105.019,92393472,72.36,34.600,13.595,0,461.543,1.000,0,0.00,3000.0,3217.6,3098.1,119.2,280.0,1278.8,369.7,8037.2
45,2048,284.524,160.071,236.596,97198080,72.32,34.781,13.147,0,890.834,1.000,0,0.00,3000.0,3212.0,3092.5,119.2,285.5,1268.8,356.3,8030.4
46,2048,139.533,86.751,109.706,47087616,72.54,22.491,7.336,20,401.068,1.000,0,0.08,3000.0,3209.2,3089.7,119.2,287.5,1267.6,355.1,8028.2
47,2048,301.345,146.097,253.468,83914752,72.57,35.137,12.740,0,909.545,1.000,0,0.00,3000.0,3204.0,3084.6,119.2,292.1,1264.7,352.1,8022.9
48,2048,151.268,96.994,116.838,49680384,72.77,26.494,7.936,0,456.803,1.000,0,0.00,3000.0,3207.2,3087.7,119.2,290.8,1256.1,343.5,8023.9
49,2048,145.708,130.441,104.587,78999552,72.83,30.182,10.939,0,444.379,1.000,0,0.00,3000.0,3204.7,3085.2,119.2,292.4,1256.7,343.8,8021.9
50,2048,129.617,66.716,105.491,42983424,73.06,18.051,6.076,20,396.589,1.000,0,0.08,3000.0,3202.2,3082.7,119.2,295.4,1249.5,336.6,8018.9
51,2048,159.600,124.053,116.948,79269888,73.10,30.808,11.844,0,479.468,1.000,0,0.00,3000.0,3199.4,3079.9,119.2,298.0,1249.0,335.8,8015.4
52,2048,150.117,60.092,130.276,33263616,73.36,14.410,5.431,0,448.749,1.000,0,0.00,3000.0,3199.4,3079.9,119.2,298.0,1244.3,331.1,8014.5
53,2048,155.196,88.849,126.283,50110464,73.63,20.967,7.945,989,438.572,1.000,0,3.86,3000.0,3201.8,3082.3,119.2,294.9,1254.4,340.3,8016.3
54,2048,143.293,92.934,112.789,48599040,73.79,22.614,7.890,20,421.966,1.000,0,0.08,3000.0,3202.0,3082.6,119.2,294.3,1248.8,334.8,8017.0
55,2048,178.721,146.276,133.241,98328576,73.72,32.269,13.211,0,554.640,1.000,0,0.00,3000.0,3202.5,3083.0,119.2,294.3,1241.5,324.9,8017.0
56,2048,128.305,65.446,105.825,36556800,73.98,16.850,5.630,0,379.565,1.000,0,0.00,3000.0,3204.4,3085.0,119.2,292.3,1241.9,325.3,8019.2
57,2048,148.227,77.271,121.495,42983424,74.21,20.087,6.645,0,440.911,1.000,0,0.00,3000.0,3204.2,3084.7,119.2,292.3,1238.5,319.8,8019.2
58,2048,139.424,64.419,112.006,39419904,74.46,21.507,5.911,20,367.663,1.000,0,0.08,3000.0,3207.1,3087.6,119.2,290.8,1242.2,323.0,8021.2
59,2048,118.585,39.784,103.852,19169280,74.80,11.478,3.255,0,330.692,1.000,0,0.00,3000.0,3206.7,3087.2,119.2,290.8,1242.8,319.9,8021.2
60,2048,127.986,66.394,105.424,35315712,75.01,16.811,5.751,0,359.337,1.000,0,0.00,3000.0,3206.4,3086.9,119.2,290.8,1246.9,324.0,8021.5
61,2048,135.690,41.516,120.241,24084480,75.26,11.355,4.094,0,382.998,1.000,0,0.00,3000.0,3205.4,3085.9,119.2,290.8,1244.3,317.1,8021.5
62,2048,375.566,66.542,350.326,33693696,75.46,20.137,5.103,19,1132.737,1.000,0,0.07,3000.0,3197.7,3078.7,118.7,298.1,1293.3,379.5,8009.0
63,2048,140.585,106.388,105.355,66686976,75.56,25.547,9.682,0,413.302,1.000,0,0.00,3000.0,3196.2,3077.2,118.7,301.1,1292.4,378.6,8004.5
64,2048,119.410,37.059,105.767,20951040,75.81,10.010,3.633,0,346.881,1.000,0,0.00,3000.0,3192.1,3073.1,118.7,303.6,1287.0,373.2,8001.7
65,2048,141.747,53.018,121.733,31752192,76.01,15.146,4.868,0,408.584,1.000,0,0.00,3000.0,3190.7,3071.7,118.7,306.5,1283.5,369.2,8077.9
66,2048,126.924,65.943,104.145,35315712,76.21,17.442,5.337,20,364.774,1.000,0,0.08,3000.0,3186.9,3067.9,118.7,309.5,1279.0,364.1,8074.7
67,2048,172.969,45.973,157.126,23003136,76.44,10.817,5.026,0,512.892,1.000,0,0.00,3000.0,3189.6,3070.6,118.7,307.3,1274.0,355.5,8075.7
68,2048,193.627,62.352,171.798,26136576,76.67,17.373,4.457,0,576.247,1.000,0,0.00,3000.0,3185.5,3066.5,118.7,310.5,1268.7,350.2,8071.5
69,2048,137.358,20.715,129.152,11231232,76.95,5.914,2.292,0,398.429,1.000,0,0.00,3000.0,3186.0,3067.0,118.7,311.1,1263.8,345.2,8069.9
70,2048,123.762,45.430,106.945,25055232,77.16,11.690,5.126,20,344.713,1.000,0,0.08,3000.0,3187.3,3068.3,118.7,310.1,1276.7,358.2,8071.0
71,2048,115.271,29.215,104.170,15876096,77.43,8.303,2.798,0,318.573,1.000,0,0.00,3000.0,3184.7,3065.7,118.7,312.3,1270.2,351.7,8068.0
72,2048,121.621,43.991,105.683,25325568,77.62,11.922,4.016,0,357.586,1.000,0,0.00,3000.0,3182.5,3063.5,118.7,314.6,1264.8,346.0,8065.2
73,2048,113.835,11.547,108.044,3833856,77.87,3.681,2.110,366,307.548,1.000,0,1.43,3000.0,3181.1,3062.2,118.7,315.8,1258.1,339.4,8063.0
74,2048,128.054,67.347,105.336,32993280,78.01,17.436,5.282,20,365.781,1.000,0,0.08,3000.0,3179.6,3060.6,118.7,317.0,1262.4,343.7,8060.9
75,2048,134.426,87.350,104.516,56696832,78.09,21.921,7.989,0,398.300,1.000,0,0.00,3000.0,3178.4,3059.4,118.7,318.9,1267.4,348.6,8058.4
76,2048,113.786,25.260,104.202,13283328,78.31,6.241,3.344,0,304.951,1.000,0,0.00,3000.0,3175.8,3056.8,118.7,320.4,1261.5,342.2,8056.6
77,2048,125.662,62.132,104.149,34504704,78.45,16.399,5.114,0,352.708,1.000,0,0.00,3000.0,3178.8,3059.8,118.7,318.4,1264.0,344.7,8058.5
78,2048,116.736,35.207,104.069,19439616,78.63,9.176,3.491,20,331.263,1.000,0,0.08,3000.0,3179.6,3060.6,118.7,316.7,1269.6,350.3,8060.2
79,2048,116.230,32.532,103.090,17387520,78.83,9.591,3.549,0,324.870,1.000,0,0.00,3000.0,3180.3,3061.3,118.7,316.7,1265.0,345.7,8060.2
80,2048,117.500,37.688,103.626,21762048,79.00,10.382,3.492,0,314.948,1.000,0,0.00,3000.0,3180.6,3061.6,118.7,316.7,1264.4,345.1,8060.2
81,2048,113.762,24.831,105.236,13553664,79.21,5.950,2.577,0,307.183,1.000,0,0.00,3000.0,3179.6,3060.6,118.7,316.7,1258.9,339.6,8060.2
82,2048,117.355,34.569,104.920,17657856,79.40,9.485,2.950,20,339.325,1.000,0,0.08,3000.0,3179.2,3060.2,118.7,316.7,1258.0,337.4,8060.8
83,2048,114.159,25.238,103.900,12742656,79.61,6.736,3.523,0,288.700,1.000,0,0.00,3000.0,3182.7,3063.7,118.7,313.5,1258.8,338.2,8063.6
84,2048,125.325,61.603,104.162,35745792,79.74,14.928,6.235,0,341.627,1.000,0,0.00,3000.0,3189.7,3070.7,118.7,306.3,1269.8,349.2,8071.0
85,2048,115.696,35.270,103.883,17928192,79.94,8.663,3.150,0,322.409,1.000,0,0.00,3000.0,3191.9,3072.9,118.7,304.7,1264.1,343.5,8072.5
86,2048,122.109,45.359,105.303,25325568,80.09,11.923,4.882,19,330.790,1.000,0,0.07,3000.0,3196.6,3077.6,118.7,300.8,1264.4,343.8,8077.7
87,2048,137.650,22.585,128.700,10960896,80.28,6.589,2.361,0,366.572,1.000,0,0.00,3000.0,3195.3,3076.3,118.7,300.8,1263.6,340.6,8078.7
88,2048,178.985,35.247,166.160,15605760,80.46,9.900,2.925,0,518.736,1.000,0,0.00,3000.0,3196.7,3077.7,118.7,300.8,1258.5,334.9,8079.4
89,2048,155.174,47.168,137.908,24784896,80.59,12.204,5.062,0,473.124,1.000,0,0.00,3000.0,3197.4,3078.4,118.7,299.1,1254.7,331.0,8081.1
90,2048,141.863,25.933,130.609,12042240,80.77,8.749,2.505,20,399.500,1.000,0,0.08,3000.0,3196.9,3077.9,118.7,299.1,1250.9,326.8,8081.1
91,2048,177.357,41.568,163.102,18898944,80.91,10.776,3.480,0,507.961,1.000,0,0.00,3000.0,3198.0,3079.0,118.7,297.4,1248.6,323.8,8084.3
92,2048,128.269,76.803,103.954,45465600,80.98,16.797,7.518,0,362.770,1.000,0,0.00,3000.0,3204.6,3085.6,118.7,292.1,1246.2,321.0,8090.3
93,2048,117.894,39.015,103.885,20680704,81.13,10.625,3.384,0,308.242,1.000,0,0.00,3000.0,3204.2,3085.2,118.7,292.1,1243.9,318.6,8090.3
94,2048,121.888,39.678,107.185,20680704,81.27,11.358,3.345,20,340.265,1.000,0,0.08,3000.0,3204.0,3085.0,118.7,292.1,1245.4,320.2,8090.3
95,2048,274.556,34.593,260.074,15605760,81.43,10.529,3.953,0,739.903,1.000,0,0.00,3000.0,3203.3,3084.4,118.6,292.6,1316.8,397.0,8088.3
96,2048,113.550,21.864,105.160,11501568,81.60,6.133,2.257,0,307.642,1.000,0,0.00,3000.0,3204.5,3085.6,118.6,292.1,1310.3,390.5,8089.0
97,2048,141.318,13.600,135.729,3833856,81.79,4.169,1.420,0,391.209,1.000,0,0.00,3000.0,3203.8,3084.9,118.6,292.6,1304.7,384.9,8088.5
98,2048,113.352,22.153,105.010,7127040,81.95,6.692,1.649,20,307.878,1.000,0,0.08,3000.0,3200.6,3081.7,118.6,295.1,1296.8,377.0,8085.3
99,2048,138.629,96.313,105.351,61612032,81.99,24.239,9.040,0,379.414,1.000,0,0.00,3000.0,3198.0,3079.1,118.6,298.6,1281.6,361.7,8082.0
100,2048,348.827,49.642,330.884,27107328,82.11,12.896,5.047,0,718.706,1.000,0,0.00,3000.0,3188.8,3073.4,115.1,303.7,1251.1,175.6,8092.5
101,2048,251.834,73.422,226.077,33263616,82.21,18.385,7.372,0,701.439,1.000,0,0.00,3000.0,3181.8,3077.0,104.6,299.9,1229.8,156.7,8093.5
102,2048,177.208,38.101,162.448,19709952,82.33,10.081,4.679,20,484.771,1.000,0,0.08,3000.0,3186.3,3081.6,104.5,296.3,1262.8,211.5,8140.5
103,2048,119.396,31.097,107.449,15335424,82.46,9.102,2.845,0,319.248,1.000,0,0.00,3000.0,3178.1,3073.8,104.1,303.8,1256.5,208.7,8132.5
104,2048,120.200,38.967,106.126,21221376,82.58,10.079,3.994,0,326.282,1.000,0,0.00,3000.0,3181.1,3076.7,104.1,300.5,1264.2,234.9,8130.4
105,2048,120.500,41.190,105.170,23273472,82.69,10.313,5.017,0,341.580,1.000,0,0.00,3000.0,3178.9,3074.7,104.0,303.4,1260.6,237.5,8125.2
106,2048,115.438,26.338,106.806,15065088,82.83,5.577,3.056,567,315.234,1.000,0,2.21,3000.0,3171.3,3067.1,104.0,310.8,1253.9,230.7,8117.8
107,2048,118.758,32.777,106.432,18898944,82.94,9.014,3.312,0,333.507,1.000,0,0.00,3000.0,3160.5,3056.2,104.0,321.3,1250.7,227.5,8106.4
108,2048,128.520,69.717,104.990,41902080,83.01,16.845,6.685,0,371.750,1.000,0,0.00,3000.0,3147.3,3043.1,104.0,334.1,1248.7,225.6,8092.9
109,2048,124.188,53.582,106.759,27648000,83.11,12.889,4.540,455,353.532,1.000,0,1.78,3000.0,3139.0,3034.7,104.0,342.2,1244.0,220.9,8085.3
110,2048,149.450,67.523,127.791,35586048,83.19,16.613,5.046,883,439.246,1.000,0,3.45,3000.0,3128.9,3024.7,104.0,353.5,1241.8,218.8,8072.8
111,2048,120.034,17.124,112.319,9179136,83.31,4.988,2.727,4034,323.039,1.000,0,15.76,3000.0,3132.5,3028.3,104.0,349.1,1236.1,212.8,8076.5
112,2048,116.901,32.245,105.069,17387520,83.42,8.826,3.006,0,309.785,1.000,0,0.00,3000.0,3120.9,3016.7,104.0,360.4,1231.7,208.4,8064.5
113,2048,114.034,12.894,106.924,5615616,83.56,5.523,1.586,0,296.962,1.000,0,0.00,3000.0,3117.8,3013.5,104.0,363.5,1272.7,268.9,8055.0
114,2048,139.165,100.039,107.326,62853120,83.57,22.780,9.059,951,408.032,1.000,0,3.71,3000.0,3114.3,3011.2,102.8,366.4,1270.9,276.1,8049.0
115,2048,246.997,159.213,194.330,89800704,83.54,36.624,16.042,442,783.834,1.000,0,1.73,3000.0,3116.6,3013.5,102.8,364.6,1266.1,271.4,8048.4
116,2048,140.728,99.051,106.634,61181952,83.55,23.262,10.831,0,417.204,1.000,0,0.00,3000.0,3121.5,3018.3,102.8,358.7,1262.8,268.1,8053.6
117,2048,139.524,102.448,106.065,64634880,83.55,24.286,9.173,0,413.929,1.000,0,0.00,3000.0,3111.9,3008.8,102.8,368.2,1260.9,267.7,8042.8
118,2048,183.293,81.549,158.530,46546944,83.59,16.980,7.783,19,521.321,1.000,0,0.07,3000.0,3110.1,3009.6,100.2,367.8,1267.9,298.9,8033.1
119,2048,125.045,48.716,106.564,25595904,83.68,12.636,5.845,0,361.018,1.000,0,0.00,3000.0,3113.1,3014.9,98.0,362.6,1276.6,311.8,8036.5
120,2048,135.989,68.522,111.222,38608896,83.74,16.822,7.945,1282,395.816,1.000,0,5.01,3000.0,3131.0,3032.7,98.0,344.8,1326.6,379.0,8047.7
121,2048,430.106,37.660,416.024,14794752,83.85,10.339,3.743,417,1248.560,1.000,0,1.63,3000.0,3102.3,3007.3,94.7,371.7,1323.4,363.9,8019.0
122,2048,157.111,74.762,131.574,41201664,83.90,18.582,6.954,514,460.765,1.000,0,2.01,3000.0,3103.9,3008.9,94.7,369.5,1307.4,346.7,8020.4
123,2048,127.081,43.089,113.016,24084480,83.99,7.446,6.619,431,341.409,1.000,0,1.68,3000.0,3112.7,3018.5,94.0,359.7,1326.8,369.4,8027.7
124,2048,700.083,55.220,682.469,19169280,84.08,12.912,4.703,0,2067.665,1.000,0,0.00,3000.0,3102.8,3008.6,94.0,369.2,1304.0,346.1,8013.5
125,2048,407.396,97.467,372.789,51621888,84.11,23.279,11.327,0,1174.650,1.000,0,0.00,3000.0,3117.3,3023.0,94.0,354.9,1282.7,324.1,8025.8
126,2048,126.380,28.079,115.912,15605760,84.21,6.412,4.056,512,324.185,1.000,0,2.00,3000.0,3122.4,3028.1,94.0,349.1,1281.0,322.3,8031.1
127,2048,125.560,25.514,115.754,13283328,84.31,5.275,4.530,0,318.255,1.000,0,0.00,3000.0,3128.8,3034.5,94.0,342.8,1275.4,316.7,8036.9
128,2048,446.900,39.309,431.502,11501568,84.42,12.167,3.231,432,1294.782,1.000,0,1.69,3000.0,3131.4,3037.2,94.0,340.7,1278.3,319.6,8037.9
129,2048,129.138,45.673,113.999,19169280,84.50,11.571,3.569,426,358.829,1.000,0,1.66,3000.0,3138.1,3043.8,94.0,334.7,1268.9,310.2,8044.4
130,2048,127.495,27.982,116.890,15065088,84.60,6.919,3.685,20,354.239,1.000,0,0.08,3000.0,3142.6,3048.3,94.0,328.9,1264.6,305.9,8050.4
131,2048,125.333,25.728,114.785,12042240,84.71,6.996,3.551,0,331.067,1.000,0,0.00,3000.0,3146.5,3052.2,94.0,325.5,1266.3,307.6,8054.0
132,2048,135.110,23.959,124.928,11771904,84.81,7.424,2.758,498,356.218,1.000,0,1.95,3000.0,3152.5,3058.3,94.0,319.9,1259.0,300.3,8060.0
133,2048,138.236,61.362,117.273,35045376,84.88,14.133,6.830,0,394.810,1.000,0,0.00,3000.0,3163.9,3069.6,94.0,308.8,1254.6,292.5,8071.6
134,2048,223.327,33.896,209.609,13824000,84.97,9.745,3.973,20,631.037,1.000,0,0.08,3000.0,3158.2,3065.1,92.8,313.4,1328.6,371.9,8062.3
135,2048,134.188,52.571,114.379,25325568,85.04,15.333,4.477,0,378.114,1.000,0,0.00,3000.0,3156.6,3063.4,92.8,313.2,1313.8,357.1,8061.0
136,2048,150.757,21.823,143.177,9179136,85.14,5.181,2.400,430,417.914,1.000,0,1.68,3000.0,3161.3,3068.2,92.8,309.7,1303.5,344.4,8066.6
137,2048,127.676,33.969,114.539,17117184,85.22,9.429,3.708,0,357.082,1.000,0,0.00,3000.0,3158.7,3065.6,92.8,311.8,1291.4,332.3,8063.8
138,2048,126.688,26.748,117.535,13553664,85.31,6.541,2.613,20,350.460,1.000,0,0.08,3000.0,3156.0,3062.9,92.8,314.3,1281.2,322.1,8060.8
139,2048,656.717,15.538,652.618,3833856,85.42,2.465,1.634,430,1929.724,1.000,0,1.68,3000.0,3144.8,3051.7,92.8,325.2,1275.6,311.9,8048.6
140,2048,172.119,115.821,128.652,63123456,85.43,32.743,10.725,0,445.853,1.000,0,0.00,3000.0,3150.7,3057.6,92.8,320.1,1325.2,362.6,8051.9
141,2048,129.848,32.136,117.174,13824000,85.52,8.940,3.734,0,365.445,1.000,0,0.00,3000.0,3149.1,3055.9,92.8,322.0,1332.8,373.5,8046.7
142,2048,127.240,30.492,115.012,13283328,85.60,9.681,2.546,394,365.992,1.000,0,1.54,3000.0,3146.2,3053.1,92.8,324.8,1322.1,362.7,8043.7
143,2048,142.560,26.918,131.987,8208384,85.69,7.762,2.811,0,396.046,1.000,0,0.00,3000.0,3143.6,3050.5,92.8,328.2,1312.7,339.7,8042.4
144,2048,101.788,30.414,89.978,15065088,85.77,9.265,2.545,0,282.520,1.000,0,0.00,3000.0,3140.7,3047.6,92.8,329.7,1300.7,324.3,8050.7
145,2048,85.883,20.425,78.397,9990144,85.86,5.991,1.495,0,234.872,1.000,0,0.00,3000.0,3140.8,3047.7,92.8,329.7,1331.6,354.8,8051.9
146,2048,99.201,21.405,90.917,11231232,85.94,6.469,1.815,740,253.886,1.000,0,2.89,3000.0,3147.6,3054.5,92.8,323.9,1312.6,335.9,8058.4
147,2048,96.968,39.573,81.831,21762048,86.00,11.975,3.162,1921,269.940,1.000,0,7.50,3000.0,3154.6,3061.5,92.8,316.5,1306.0,329.3,8065.6
148,2048,112.791,83.644,84.737,50110464,86.01,22.528,5.526,0,321.552,1.000,0,0.00,3000.0,3158.3,3065.2,92.8,312.9,1310.9,334.1,8069.2
149,2048,105.086,43.487,89.611,21762048,86.07,12.794,2.681,0,287.199,1.000,0,0.00,3000.0,3158.8,3065.7,92.8,312.9,1302.4,324.4,8069.7
150,2048,123.841,73.035,97.454,44494848,86.10,20.216,6.171,20,365.305,1.000,0,0.08,3000.0,3161.0,3067.9,92.8,309.4,1298.4,320.4,8073.3
151,2048,108.777,32.558,97.379,17387520,86.16,8.492,2.905,1189,287.449,1.000,0,4.64,3000.0,3167.1,3074.0,92.8,303.0,1293.0,315.0,8079.5
152,2048,131.617,21.227,124.038,9179136,86.23,5.955,1.625,432,347.338,1.000,0,1.69,3000.0,3170.3,3077.2,92.8,301.4,1286.2,307.7,8081.7
153,2048,148.037,104.517,113.273,63664128,86.21,26.332,8.432,0,412.513,1.000,0,0.00,3000.0,3164.3,3071.2,92.8,306.0,1345.8,369.0,8075.8
154,2048,124.762,81.100,97.186,48328704,86.22,21.343,6.233,20,352.658,1.000,0,0.08,3000.0,3160.9,3067.8,92.8,309.5,1354.5,378.4,8071.0
