# bmoe_metrics v1
# model=Qwen3-30B-A3B-Q4_K_M.gguf arch=qwen3moe n_layer=48 n_expert=128 n_expert_used=8 threads=4 n_ctx=2048
# moe_stream=1 cache_mb=4000 cache_auto=1 cache_ceil_mb=4000 force_cache=0 io_threads=4 o_direct=1 overlap=1 prefetch=0 dense_weights=anon
step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms,majflt,cpu_ms,dense_resident_frac,turn,majflt_mib,cache_budget_mib,rss_mib,rss_anon_mib,rss_file_mib,swap_mib,mem_available_mib,mem_free_mib,swap_free_mib
20,96,229.841,153.596,111.333,166330368,58.39,97.899,20.610,2,494.698,0.824,0,0.01,4000.0,5693.6,4806.9,886.4,403.3,1977.1,268.9,8494.8
21,96,175.612,60.151,105.706,84897792,59.63,59.339,10.567,0,377.202,0.824,0,0.00,4000.0,5694.5,4807.8,886.4,403.3,1973.5,265.2,8491.1
22,96,174.169,66.110,101.563,88584192,60.77,61.979,10.626,2,356.683,0.824,0,0.01,4000.0,5693.4,4806.7,886.4,403.3,1969.7,261.4,8487.8
23,96,211.461,92.432,118.639,116121600,61.74,77.210,15.611,75,457.354,0.824,0,0.29,4000.0,5696.0,4809.3,886.4,403.2,1955.9,235.7,8491.1
24,96,336.149,586.856,97.415,449777664,61.65,191.098,47.636,0,530.248,0.824,0,0.00,4000.0,5695.9,4809.2,886.4,403.2,1958.0,228.0,8480.6
25,96,213.722,103.917,116.059,128765952,62.50,82.339,15.324,1,446.836,0.824,0,0.00,4000.0,5695.1,4808.4,886.4,403.2,1980.4,250.4,8476.6
26,96,184.973,99.320,103.464,114278400,63.34,66.831,14.678,0,435.792,0.824,0,0.00,4000.0,5695.7,4809.0,886.4,403.2,1982.4,243.1,8474.9
27,96,278.751,263.121,110.322,262029312,63.72,136.206,32.223,74,502.876,0.824,0,0.29,4000.0,5696.3,4809.6,886.4,403.0,1976.4,237.1,8471.2
28,96,278.530,261.262,117.082,253440000,64.11,131.551,29.897,1,511.249,0.824,0,0.00,4000.0,5695.0,4808.3,886.4,403.0,1974.8,215.3,8472.2
29,96,257.062,167.009,123.400,187342848,64.64,106.412,27.250,1,507.432,0.824,0,0.00,4000.0,5687.8,4809.7,877.8,403.0,2025.4,278.4,8467.2
30,96,221.257,202.632,101.127,183656448,65.16,98.537,21.593,1,457.737,0.824,0,0.00,4000.0,5682.4,4808.4,873.8,403.0,2023.9,282.8,8461.2
31,96,278.369,335.178,99.948,301584384,65.37,142.565,35.856,77,482.644,0.824,0,0.30,4000.0,5681.2,4808.3,872.7,402.7,2014.1,275.4,8456.9
32,96,219.404,116.718,114.384,137134080,65.94,87.571,17.449,0,457.142,0.824,0,0.00,4000.0,5680.5,4809.2,871.0,402.7,2026.9,290.5,8453.9
33,96,291.141,243.753,138.354,232206336,66.28,124.894,27.892,1,574.580,0.824,0,0.00,4000.0,5678.9,4809.7,868.9,402.7,2021.0,287.6,8449.4
34,96,290.928,375.497,99.051,328347648,66.38,155.575,36.302,0,481.152,0.824,0,0.00,4000.0,5677.3,4808.1,868.9,402.8,2012.0,278.7,8440.7
35,96,298.447,341.713,139.904,285290496,66.56,127.548,30.995,73,561.492,0.824,0,0.29,4000.0,5678.8,4809.5,868.9,402.7,1999.6,226.7,8463.0
36,96,208.078,134.628,107.538,147935232,67.04,82.407,18.133,1,480.002,0.824,0,0.00,4000.0,5678.3,4809.1,868.9,402.7,1982.5,209.2,8462.2
37,96,228.559,159.389,106.696,166514688,67.45,100.552,21.312,1,435.880,0.824,0,0.00,4000.0,5677.2,4808.0,868.9,402.7,1980.7,207.3,8460.7
38,96,230.911,150.523,111.070,167546880,67.84,99.515,20.325,1,460.188,0.824,0,0.00,4000.0,5676.9,4807.7,868.9,402.7,1977.4,202.8,8461.0
39,96,270.164,183.693,132.943,195489792,68.16,108.778,28.443,72,546.688,0.824,0,0.28,4000.0,5678.9,4809.7,868.9,402.4,1977.5,202.9,8458.5
40,96,305.088,428.671,99.533,353009664,68.16,164.600,40.955,2,553.223,0.824,0,0.01,4000.0,5678.7,4809.5,868.9,402.4,1983.8,209.1,8456.2
41,96,392.503,750.186,93.799,587317248,67.70,235.114,63.590,1,586.871,0.824,0,0.00,4000.0,5678.9,4809.7,868.9,402.4,1984.0,208.5,8453.7
42,96,315.187,141.971,179.080,156524544,68.07,109.517,26.591,1,702.902,0.824,0,0.00,4000.0,5678.3,4809.1,868.9,402.4,1976.9,200.9,8455.0
43,96,273.719,285.146,107.682,263651328,68.23,134.243,31.794,74,530.469,0.824,0,0.29,4000.0,5677.6,4808.4,868.9,402.2,1980.0,204.0,8455.0
44,96,275.375,230.388,127.179,226086912,68.46,118.464,29.732,0,538.060,0.824,0,0.00,4000.0,5678.4,4809.2,868.9,402.2,1978.1,202.1,8455.0
45,96,286.869,292.556,119.580,266895360,68.61,132.625,34.664,1,587.928,0.824,0,0.00,4000.0,5677.3,4808.1,868.9,402.2,1988.6,212.5,8455.2
46,96,271.106,231.509,117.326,229588992,68.80,124.187,29.593,1,506.010,0.824,0,0.00,4000.0,5677.1,4807.9,868.9,402.2,1980.3,204.2,8455.5
47,96,254.294,240.502,109.793,234491904,68.98,116.397,28.104,75,513.871,0.824,0,0.29,4000.0,5677.7,4808.5,868.9,401.9,1981.8,203.3,8456.6
48,96,237.128,167.811,125.573,173039616,69.27,90.960,20.596,1,492.251,0.824,0,0.00,4000.0,5679.9,4810.7,868.9,401.9,1982.1,199.5,8460.6
49,96,126.230,29.519,86.899,48365568,69.74,32.943,6.388,1,383.568,0.824,0,0.00,4000.0,5679.4,4810.2,868.9,401.9,1985.1,202.4,8460.6
50,96,210.917,159.575,89.031,186531840,69.98,98.678,23.208,1,738.783,0.824,0,0.00,4000.0,5679.8,4810.6,868.9,401.9,1981.4,198.7,8460.8
51,96,158.260,86.770,88.089,105910272,70.33,56.402,13.769,96,509.681,0.824,0,0.38,4000.0,5680.5,4811.3,868.9,401.7,1980.5,197.9,8461.3
52,96,161.789,76.057,91.139,93265920,70.69,58.584,12.066,1,527.457,0.824,0,0.00,4000.0,5671.7,4809.2,862.2,401.7,2052.1,278.3,8459.3
53,96,216.973,183.555,93.168,197517312,70.89,100.396,23.409,1,747.012,0.824,0,0.00,4000.0,5668.1,4809.9,857.9,401.7,2051.2,280.0,8457.7
54,96,301.163,430.179,103.099,349986816,70.84,159.833,38.231,1,711.441,0.824,0,0.00,4000.0,5668.6,4810.4,857.9,401.7,2005.1,233.8,8454.7
55,96,259.903,136.607,129.849,166920192,71.07,107.720,22.335,75,518.878,0.824,0,0.29,4000.0,5668.0,4809.8,857.9,401.3,1992.4,221.1,8452.7
56,96,438.911,879.354,97.926,686075904,70.53,264.706,76.279,0,661.607,0.824,0,0.00,4000.0,5667.4,4809.2,857.9,401.3,2011.2,239.8,8447.0
57,96,257.301,274.663,105.363,245477376,70.65,123.566,28.372,0,470.603,0.824,0,0.00,4000.0,5669.1,4810.9,857.9,401.3,1995.1,223.7,8444.0
58,96,300.115,366.621,111.735,304422912,70.68,150.738,37.643,2,650.243,0.824,0,0.01,4000.0,5667.0,4808.8,857.9,401.3,2003.5,231.6,8440.2
59,96,243.143,165.169,116.802,179159040,70.89,102.973,23.368,74,479.217,0.824,0,0.29,4000.0,5668.2,4810.0,857.9,401.0,2004.4,232.0,8438.5
60,96,296.335,400.903,106.779,333029376,70.87,152.207,37.350,2,529.938,0.824,0,0.01,4000.0,5669.9,4811.7,857.9,401.0,1997.6,223.6,8438.2
61,96,298.890,351.444,112.969,318136320,70.87,146.976,38.945,1,603.836,0.824,0,0.00,4000.0,5669.9,4811.7,857.9,401.0,2009.0,235.5,8434.6
62,96,255.891,123.239,139.764,144875520,71.11,95.373,20.753,1,534.192,0.824,0,0.00,4000.0,5666.1,4807.9,857.9,403.2,2009.4,235.9,8430.9
63,96,252.273,166.008,120.744,180191232,71.29,105.366,26.163,98,550.260,0.824,0,0.38,4000.0,5669.0,4810.8,857.9,400.4,2005.3,231.8,8432.6
64,96,233.645,116.745,131.322,133668864,71.52,84.550,17.773,1,538.927,0.824,0,0.00,4000.0,5668.5,4810.3,857.9,400.4,2008.0,234.4,8432.4
65,96,209.637,151.331,100.507,167325696,71.71,89.308,19.823,1,511.269,0.824,0,0.00,4000.0,5668.6,4810.4,857.9,400.4,2004.9,231.3,8432.4
66,96,383.309,681.180,108.716,507727872,71.46,217.927,56.666,1,619.058,0.824,0,0.00,4000.0,5668.3,4810.1,857.9,400.4,1998.2,214.0,8433.9
67,96,224.290,71.137,137.445,96325632,71.73,72.153,14.692,95,506.169,0.824,0,0.37,4000.0,5669.6,4811.4,857.9,400.2,1998.2,213.9,8434.1
68,96,275.377,212.341,126.204,211009536,71.85,121.259,27.915,1,581.399,0.824,0,0.00,4000.0,5669.1,4810.9,857.9,400.2,1995.9,211.6,8434.4
69,96,367.602,610.173,114.759,462016512,71.66,199.617,53.226,0,623.499,0.824,0,0.00,4000.0,5670.2,4812.0,857.9,400.2,1999.0,214.7,8434.6
70,96,194.922,81.742,117.003,97947648,71.92,64.973,12.946,2,442.369,0.824,0,0.01,4000.0,5669.8,4811.6,857.9,400.2,1995.7,211.4,8435.4
71,96,253.813,129.426,139.398,142442496,72.11,93.830,20.585,95,671.402,0.824,0,0.37,4000.0,5670.8,4812.6,857.9,399.8,1991.4,207.1,8437.6
72,96,263.556,114.730,149.484,131014656,72.32,95.600,18.472,1,584.958,0.824,0,0.00,4000.0,5670.2,4812.0,857.9,399.8,1994.1,209.8,8438.0
73,96,189.210,88.378,111.065,101412864,72.55,65.619,12.527,2,411.415,0.824,0,0.01,4000.0,5668.9,4810.7,857.9,399.8,1996.2,210.7,8438.8
74,96,294.239,266.056,122.424,260997120,72.60,137.448,34.366,1,595.572,0.824,0,0.00,4000.0,5668.7,4810.5,857.9,399.8,1989.5,203.5,8440.8
75,96,281.119,159.088,146.477,177131520,72.74,110.473,24.170,96,598.586,0.824,0,0.38,4000.0,5669.5,4811.3,857.9,399.7,1987.5,201.0,8442.0
76,96,184.755,101.575,103.392,119181312,72.94,66.893,14.471,2,473.124,0.824,0,0.01,4000.0,5665.0,4813.3,851.4,399.7,2056.9,280.3,8438.8
77,96,169.741,67.717,104.960,81027072,73.17,54.039,10.742,1,375.539,0.824,0,0.00,4000.0,5662.9,4811.2,851.4,399.5,2044.9,268.3,8435.8
78,96,243.568,173.054,115.509,188964864,73.28,106.928,21.131,2,470.337,0.824,0,0.01,4000.0,5662.8,4811.1,851.4,399.5,2027.6,251.0,8432.5
79,96,136.532,25.345,96.324,42246144,73.55,34.383,5.825,96,320.795,0.824,0,0.38,4000.0,5664.9,4813.2,851.4,399.2,2024.2,247.7,8431.3
80,96,145.490,37.266,101.197,51830784,73.80,37.337,6.956,0,346.043,0.824,0,0.00,4000.0,5662.9,4811.2,851.4,399.2,2032.1,255.5,8429.0
81,96,161.821,94.522,84.531,113872896,73.99,64.237,13.053,1,547.633,0.824,0,0.00,4000.0,5665.2,4813.5,851.4,399.2,2025.6,249.0,8426.3
82,96,167.905,93.528,89.433,112214016,74.17,64.479,13.992,1,554.168,0.824,0,0.00,4000.0,5665.2,4813.5,851.4,399.2,2019.9,241.7,8427.5
83,96,169.864,116.656,95.352,108969984,74.35,62.157,12.355,98,343.979,0.824,0,0.38,4000.0,5665.2,4813.5,851.4,398.8,2015.7,237.5,8425.3
84,96,204.591,86.237,118.327,112656384,74.52,71.850,14.414,1,433.077,0.824,0,0.00,4000.0,5664.7,4813.0,851.4,398.8,2014.0,235.8,8422.8
85,96,212.447,193.466,99.286,180191232,74.61,90.653,22.508,0,413.288,0.824,0,0.00,4000.0,5665.1,4813.4,851.4,398.8,2017.0,238.7,8419.5
86,96,128.536,26.706,94.861,39591936,74.85,28.660,5.014,0,310.282,0.824,0,0.00,4000.0,5665.0,4813.3,851.4,398.8,2026.1,247.8,8417.8
87,96,113.680,26.162,85.363,32034816,75.09,23.027,5.291,96,348.507,0.824,0,0.38,4000.0,5665.3,4813.6,851.4,398.5,2025.8,247.5,8416.5
88,96,158.080,92.291,84.149,105099264,75.25,60.943,12.988,1,523.068,0.824,0,0.00,4000.0,5665.9,4814.2,851.4,398.5,2026.7,248.4,8414.3
89,96,118.831,49.790,85.073,48144384,75.47,27.427,6.330,0,362.106,0.824,0,0.00,4000.0,5664.9,4813.2,851.4,398.5,2027.5,249.2,8412.8
90,96,144.547,54.273,85.669,77340672,75.65,47.996,10.882,1,478.333,0.824,0,0.00,4000.0,5665.0,4813.3,851.4,398.5,2025.8,247.5,8410.8
91,96,113.153,23.050,86.825,29380608,75.87,22.291,4.038,96,347.705,0.824,0,0.38,4000.0,5666.2,4814.5,851.4,398.2,2015.9,237.6,8410.3
92,96,320.586,37.132,280.758,48771072,76.07,33.070,6.758,1,952.752,0.824,0,0.00,4000.0,5664.6,4812.9,851.4,398.5,2022.9,244.6,8405.3
93,96,152.899,52.911,94.774,73064448,76.25,46.961,11.164,0,474.335,0.824,0,0.00,4000.0,5665.1,4813.4,851.4,398.7,2018.4,240.1,8403.7
94,96,165.270,66.431,96.188,92049408,76.40,56.105,12.977,0,531.336,0.824,0,0.00,4000.0,5666.0,4814.3,851.4,397.7,2021.1,242.8,8403.3
95,96,236.221,174.955,105.075,198770688,76.45,105.538,25.608,97,662.067,0.824,0,0.38,4000.0,5665.8,4814.1,851.4,397.6,2018.0,239.6,8403.1
96,96,237.373,118.195,134.435,134479872,76.56,83.507,19.431,1,531.692,0.824,0,0.00,4000.0,5664.8,4813.1,851.4,397.6,2024.4,246.0,8404.1
# summary tokens=96 s/tok=0.247 tok/s=4.044 read_MiB=18575.5 io_s=20.56 compute_s/tok=0.119 io_s/tok=0.214 cache_hit_pct=76.6 n_prompt=26 load_s=21.737 prefill_s=9.543 prefill_tps=2.72 stall_s/tok=0.103 mgmt_s/tok=0.025 cache_resident_MiB=3997.5 cache_budget_MiB=4000.0 cache_resizes=0 spec_read_MiB=0.0 spec_experts=0 spec_useful=0 majflt/tok=377.53 cpu_s/tok=0.5665 token_demand_MiB=1046.2 layer_demand_MiB=23.3
