# bmoe_metrics v1
# model=LFM2.5-8B-A1B-Q5_K_M.gguf arch=lfm2moe n_layer=24 n_expert=32 n_expert_used=4 threads=4 n_ctx=2048
# moe_stream=1 cache_mb=0 cache_auto=0 cache_ceil_mb=0 force_cache=0 io_threads=4 o_direct=1 overlap=0 prefetch=0 dense_weights=anon
step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms,majflt,cpu_ms,dense_resident_frac,turn,majflt_mib,cache_budget_mib,rss_mib,rss_anon_mib,rss_file_mib,swap_mib,mem_available_mib,mem_free_mib,swap_free_mib
14,96,341.131,285.630,55.492,685604864,-1.00,0.000,0.009,0,268.863,1.000,0,0.00,0.0,5000.9,839.2,4161.4,37.6,5490.7,286.2,9298.0
15,96,336.463,281.335,55.120,685604864,-1.00,0.000,0.008,0,270.129,1.000,0,0.00,0.0,5000.9,839.2,4161.4,37.6,5499.9,295.4,9298.0
16,96,336.227,280.928,55.291,685604864,-1.00,0.000,0.008,0,259.885,1.000,0,0.00,0.0,5000.9,839.2,4161.4,37.6,5498.0,293.4,9298.0
17,96,336.997,281.753,54.534,685604864,-1.00,0.000,0.710,0,260.823,1.000,0,0.00,0.0,5001.1,839.3,4161.4,37.6,5499.7,295.1,9298.0
18,96,342.627,287.490,55.129,685604864,-1.00,0.000,0.008,0,257.175,1.000,0,0.00,0.0,5001.0,839.3,4161.4,37.6,5508.2,303.6,9298.0
19,96,343.178,287.494,55.675,685604864,-1.00,0.000,0.009,0,262.016,1.000,0,0.00,0.0,5000.9,839.2,4161.4,37.6,5506.8,302.2,9298.0
20,96,339.838,284.357,55.471,685604864,-1.00,0.000,0.010,0,257.031,1.000,0,0.00,0.0,5001.0,839.3,4161.4,37.6,5505.8,300.7,9298.0
21,96,333.414,278.588,54.818,685604864,-1.00,0.000,0.008,0,240.604,1.000,0,0.00,0.0,5000.9,839.2,4161.4,37.6,5515.4,310.3,9298.0
22,96,337.949,282.488,55.452,685604864,-1.00,0.000,0.008,0,256.714,1.000,0,0.00,0.0,5000.7,838.9,4161.4,37.6,5514.2,309.1,9298.0
23,96,373.045,288.529,83.784,685604864,-1.00,0.000,0.732,0,339.368,1.000,0,0.00,0.0,5000.9,839.1,4161.4,37.6,5535.8,282.0,9302.5
24,96,338.942,287.728,51.200,685604864,-1.00,0.000,0.014,0,231.868,1.000,0,0.00,0.0,5000.9,839.1,4161.4,37.6,5564.1,272.6,9307.8
25,96,333.334,283.570,49.756,685604864,-1.00,0.000,0.009,0,237.738,1.000,0,0.00,0.0,5000.8,839.0,4161.4,37.6,5563.2,271.6,9307.8
26,96,337.039,281.354,55.654,685604864,-1.00,0.000,0.031,0,268.888,1.000,0,0.00,0.0,5001.0,839.3,4161.4,37.6,5563.6,272.1,9307.8
27,96,339.244,283.586,55.648,685604864,-1.00,0.000,0.010,0,270.431,1.000,0,0.00,0.0,5000.9,839.1,4161.4,37.6,5563.5,271.6,9307.8
28,96,335.453,280.291,55.153,685604864,-1.00,0.000,0.010,0,255.570,1.000,0,0.00,0.0,5000.8,839.0,4161.4,37.6,5562.3,270.4,9307.8
29,96,341.513,281.143,59.669,685604864,-1.00,0.000,0.701,0,279.286,1.000,0,0.00,0.0,4887.6,839.3,4048.0,37.6,5564.9,401.7,9307.8
30,96,340.202,284.777,55.415,685604864,-1.00,0.000,0.010,0,257.336,1.000,0,0.00,0.0,4887.6,839.2,4048.0,37.6,5564.7,401.5,9307.8
31,96,330.107,273.757,56.340,685604864,-1.00,0.000,0.010,0,267.405,1.000,0,0.00,0.0,4887.6,839.2,4048.0,37.6,5564.9,399.8,9307.8
32,96,337.103,281.993,55.102,685604864,-1.00,0.000,0.009,0,237.109,1.000,0,0.00,0.0,4887.5,839.1,4048.0,37.6,5563.2,398.1,9307.8
33,96,331.866,276.884,54.975,685604864,-1.00,0.000,0.007,0,249.696,1.000,0,0.00,0.0,4887.5,839.1,4048.0,37.6,5562.0,396.9,9307.8
34,96,341.081,285.026,55.379,685604864,-1.00,0.000,0.677,0,262.782,1.000,0,0.00,0.0,4887.5,839.1,4048.0,37.6,5561.8,396.7,9307.8
35,96,340.234,284.789,55.435,685604864,-1.00,0.000,0.010,0,265.957,1.000,0,0.00,0.0,4887.6,839.2,4048.0,37.6,5560.8,395.7,9307.8
36,96,333.248,278.109,55.128,685604864,-1.00,0.000,0.011,0,242.687,1.000,0,0.00,0.0,4887.6,839.2,4048.0,37.6,5560.8,395.7,9307.8
37,96,333.785,278.615,55.162,685604864,-1.00,0.000,0.007,0,261.239,1.000,0,0.00,0.0,4887.5,839.1,4048.0,37.6,5560.8,395.7,9307.8
38,96,333.198,277.807,55.381,685604864,-1.00,0.000,0.010,0,246.371,1.000,0,0.00,0.0,4887.6,839.2,4048.0,37.6,5559.6,394.5,9308.1
39,96,338.041,282.880,55.152,685604864,-1.00,0.000,0.010,0,254.054,1.000,0,0.00,0.0,4887.5,839.1,4048.0,37.6,5560.4,395.3,9308.1
40,96,342.904,286.676,55.473,685604864,-1.00,0.000,0.756,0,259.409,1.000,0,0.00,0.0,4887.4,839.1,4048.0,37.6,5560.0,394.8,9308.1
41,96,337.940,282.815,55.116,685604864,-1.00,0.000,0.008,0,241.298,1.000,0,0.00,0.0,4887.4,839.1,4048.0,37.6,5558.5,393.4,9308.1
42,96,334.521,279.320,55.193,685604864,-1.00,0.000,0.009,0,258.774,1.000,0,0.00,0.0,4887.6,839.2,4048.0,37.6,5558.0,392.9,9308.1
43,96,340.328,285.016,55.303,685604864,-1.00,0.000,0.009,0,255.412,1.000,0,0.00,0.0,4887.6,839.2,4048.0,37.6,5556.4,390.4,9308.6
44,96,340.654,285.131,55.513,685604864,-1.00,0.000,0.009,0,254.110,1.000,0,0.00,0.0,4887.6,839.2,4048.0,37.6,5554.7,388.7,9308.6
45,96,340.289,283.428,56.850,685604864,-1.00,0.000,0.011,0,287.071,1.000,0,0.00,0.0,4887.5,839.2,4048.0,37.6,5554.7,388.7,9308.6
46,96,336.272,280.336,55.332,685604864,-1.00,0.000,0.604,0,256.501,1.000,0,0.00,0.0,4887.5,839.2,4048.0,37.6,5554.7,388.7,9308.6
47,96,343.961,287.278,56.673,685604864,-1.00,0.000,0.010,0,269.385,1.000,0,0.00,0.0,4879.0,839.2,4039.5,37.6,5552.9,396.4,9308.6
48,96,341.417,285.916,55.491,685604864,-1.00,0.000,0.009,0,267.373,1.000,0,0.00,0.0,4878.9,839.0,4039.5,37.6,5552.4,395.6,9308.6
49,96,346.185,289.314,56.860,685604864,-1.00,0.000,0.011,0,292.911,1.000,0,0.00,0.0,4879.0,839.1,4039.5,37.6,5552.0,394.1,9309.6
50,96,336.216,281.145,55.061,685604864,-1.00,0.000,0.010,0,225.163,1.000,0,0.00,0.0,4878.9,839.0,4039.5,37.6,5552.2,393.5,9309.6
51,96,341.203,285.203,55.991,685604864,-1.00,0.000,0.010,0,252.062,1.000,0,0.00,0.0,4879.0,839.1,4039.5,37.6,5551.0,392.3,9309.6
52,96,338.575,282.810,55.154,685604864,-1.00,0.000,0.612,0,250.386,1.000,0,0.00,0.0,4879.0,839.1,4039.5,37.6,5550.5,391.8,9309.6
53,96,338.450,283.170,55.270,685604864,-1.00,0.000,0.009,0,242.083,1.000,0,0.00,0.0,4879.0,839.1,4039.5,37.6,5550.5,391.8,9309.6
54,96,335.350,279.712,55.630,685604864,-1.00,0.000,0.009,0,247.103,1.000,0,0.00,0.0,4879.0,839.1,4039.5,37.6,5550.0,391.3,9309.6
55,96,341.698,285.783,55.907,685604864,-1.00,0.000,0.008,0,277.655,1.000,0,0.00,0.0,4879.1,839.2,4039.5,37.6,5549.3,390.6,9309.6
56,96,339.264,282.971,56.282,685604864,-1.00,0.000,0.011,0,252.642,1.000,0,0.00,0.0,4879.2,839.3,4039.5,37.6,5551.1,392.4,9309.6
57,96,335.102,279.393,55.699,685604864,-1.00,0.000,0.009,0,274.846,1.000,0,0.00,0.0,4879.1,839.2,4039.5,37.6,5551.1,392.4,9309.9
58,96,336.608,280.709,55.298,685604864,-1.00,0.000,0.601,0,256.889,1.000,0,0.00,0.0,4879.0,839.1,4039.5,37.6,5550.9,392.2,9309.9
59,96,342.042,286.240,55.792,685604864,-1.00,0.000,0.010,0,255.992,1.000,0,0.00,0.0,4879.1,839.2,4039.5,37.6,5549.9,391.2,9309.9
60,96,336.162,280.567,55.587,685604864,-1.00,0.000,0.008,0,255.125,1.000,0,0.00,0.0,4879.1,839.2,4039.5,37.6,5548.0,389.3,9309.9
61,96,338.548,283.527,55.013,685604864,-1.00,0.000,0.008,0,262.219,1.000,0,0.00,0.0,4878.9,839.1,4039.5,37.6,5548.5,388.5,9309.9
62,96,330.107,274.867,55.231,685604864,-1.00,0.000,0.009,0,254.338,1.000,0,0.00,0.0,4879.2,839.3,4039.5,37.6,5547.2,386.8,9309.9
63,96,338.137,282.401,55.028,685604864,-1.00,0.000,0.708,0,249.039,1.000,0,0.00,0.0,4878.9,839.0,4039.5,37.6,5546.9,386.6,9309.9
64,96,341.347,281.923,59.412,685604864,-1.00,0.000,0.011,0,265.999,1.000,0,0.00,0.0,4870.3,839.0,4030.9,37.6,5536.0,385.4,9309.9
65,96,362.597,280.481,82.106,685604864,-1.00,0.000,0.010,0,337.774,1.000,0,0.00,0.0,4870.4,839.2,4030.9,37.6,5535.6,384.9,9309.9
66,96,342.861,287.382,55.470,685604864,-1.00,0.000,0.009,0,260.377,1.000,0,0.00,0.0,4870.5,839.3,4030.9,37.6,5535.3,384.6,9309.9
67,96,340.476,285.374,55.094,685604864,-1.00,0.000,0.008,0,244.875,1.000,0,0.00,0.0,4870.3,839.0,4030.9,37.6,5535.3,384.6,9309.9
68,96,342.566,283.554,59.000,685604864,-1.00,0.000,0.012,0,250.346,1.000,0,0.00,0.0,4870.5,839.3,4030.9,37.6,5542.1,368.3,9310.4
69,96,338.178,285.243,52.242,685604864,-1.00,0.000,0.693,0,269.448,1.000,0,0.00,0.0,4870.5,839.3,4030.9,37.6,5541.6,367.8,9310.4
70,96,337.455,282.081,55.366,685604864,-1.00,0.000,0.008,0,269.430,1.000,0,0.00,0.0,4870.4,839.2,4030.9,37.6,5541.4,367.6,9310.4
71,96,339.752,283.412,56.331,685604864,-1.00,0.000,0.009,0,277.209,1.000,0,0.00,0.0,4870.3,839.0,4030.9,37.6,5540.4,366.6,9310.4
72,96,346.238,290.378,55.853,685604864,-1.00,0.000,0.008,0,280.189,1.000,0,0.00,0.0,4870.3,839.0,4030.9,37.6,5538.7,364.9,9310.4
73,96,342.432,286.666,55.757,685604864,-1.00,0.000,0.010,0,264.372,1.000,0,0.00,0.0,4870.5,839.3,4030.9,37.6,5537.6,363.6,9310.4
74,96,333.232,278.396,54.828,685604864,-1.00,0.000,0.008,0,234.067,1.000,0,0.00,0.0,4870.3,839.0,4030.9,37.6,5536.8,362.9,9310.4
75,96,339.162,283.288,55.140,685604864,-1.00,0.000,0.734,0,273.503,1.000,0,0.00,0.0,4870.5,839.2,4030.9,37.6,5535.9,361.9,9310.6
76,96,333.597,277.960,55.628,685604864,-1.00,0.000,0.010,0,271.835,1.000,0,0.00,0.0,4870.4,839.1,4030.9,37.6,5535.4,361.4,9310.6
77,96,339.201,283.671,55.519,685604864,-1.00,0.000,0.010,0,258.011,1.000,0,0.00,0.0,4870.4,839.1,4030.9,37.6,5535.1,361.2,9310.6
78,96,337.981,282.801,55.174,685604864,-1.00,0.000,0.007,0,247.078,1.000,0,0.00,0.0,4870.4,839.1,4030.9,37.6,5534.2,360.2,9310.6
79,96,340.915,285.114,55.792,685604864,-1.00,0.000,0.009,0,268.704,1.000,0,0.00,0.0,4870.4,839.1,4030.9,37.6,5532.9,359.0,9310.6
80,96,343.606,286.992,56.603,685604864,-1.00,0.000,0.011,0,272.836,1.000,0,0.00,0.0,4870.3,839.1,4030.9,37.6,5532.0,358.0,9310.6
81,96,340.847,285.359,54.781,685604864,-1.00,0.000,0.707,0,265.742,1.000,0,0.00,0.0,4870.5,839.2,4030.9,37.6,5531.0,357.0,9310.9
82,96,338.522,282.973,55.540,685604864,-1.00,0.000,0.009,0,250.570,1.000,0,0.00,0.0,4835.5,839.1,3996.0,37.6,5499.8,364.9,9310.9
83,96,342.208,285.635,56.563,685604864,-1.00,0.000,0.011,0,264.754,1.000,0,0.00,0.0,4835.7,839.3,3996.0,37.6,5510.6,375.6,9310.9
84,96,333.128,277.590,55.529,685604864,-1.00,0.000,0.009,0,248.779,1.000,0,0.00,0.0,4835.7,839.3,3996.0,37.6,5510.6,375.6,9310.9
85,96,339.208,283.654,55.547,685604864,-1.00,0.000,0.007,0,259.938,1.000,0,0.00,0.0,4835.6,839.2,3996.0,37.6,5513.7,378.8,9310.9
86,96,345.607,289.133,56.464,685604864,-1.00,0.000,0.010,0,278.472,1.000,0,0.00,0.0,4835.6,839.2,3996.0,37.6,5523.7,388.7,9310.9
87,96,339.065,283.587,54.750,685604864,-1.00,0.000,0.727,0,251.045,1.000,0,0.00,0.0,4835.4,839.1,3996.0,37.6,5522.2,387.2,9310.9
88,96,335.181,280.671,54.504,685604864,-1.00,0.000,0.007,0,250.797,1.000,0,0.00,0.0,4835.6,839.2,3996.0,37.6,5524.1,389.1,9310.9
89,96,331.781,276.771,55.000,685604864,-1.00,0.000,0.010,0,249.995,1.000,0,0.00,0.0,4835.5,839.2,3996.0,37.6,5524.0,389.0,9310.9
90,96,337.786,282.594,55.184,685604864,-1.00,0.000,0.008,0,254.464,1.000,0,0.00,0.0,4835.7,839.3,3996.0,37.6,5523.0,388.1,9310.9
91,96,342.133,285.399,56.725,685604864,-1.00,0.000,0.009,0,274.571,1.000,0,0.00,0.0,4835.7,839.3,3996.0,37.6,5525.2,390.3,9310.9
92,96,339.275,283.399,55.868,685604864,-1.00,0.000,0.008,0,266.776,1.000,0,0.00,0.0,4835.5,839.2,3996.0,37.6,5525.5,390.5,9310.9
93,96,338.890,282.873,55.470,685604864,-1.00,0.000,0.547,0,271.073,1.000,0,0.00,0.0,4835.7,839.3,3996.0,37.6,5525.3,390.3,9311.1
94,96,336.784,281.109,55.666,685604864,-1.00,0.000,0.009,0,259.512,1.000,0,0.00,0.0,4835.6,839.3,3996.0,37.6,5527.1,392.1,9311.1
95,96,335.555,280.265,55.280,685604864,-1.00,0.000,0.009,0,254.647,1.000,0,0.00,0.0,4835.5,839.1,3996.0,37.6,5526.9,391.9,9311.1
96,96,344.998,289.270,55.718,685604864,-1.00,0.000,0.010,0,288.034,1.000,0,0.00,0.0,4835.5,839.1,3996.0,37.6,5526.9,391.9,9311.1
# summary tokens=96 s/tok=0.339 tok/s=2.952 read_MiB=62769.0 io_s=27.13 compute_s/tok=0.056 io_s/tok=0.283 cache_hit_pct=-1.0 n_prompt=26 load_s=3.589 prefill_s=2.270 prefill_tps=11.45 stall_s/tok=0.000 mgmt_s/tok=0.000 cache_resident_MiB=0.0 cache_budget_MiB=0.0 cache_resizes=0 spec_read_MiB=0.0 spec_experts=0 spec_useful=0 majflt/tok=0.00 cpu_s/tok=0.2613 token_demand_MiB=653.8 layer_demand_MiB=30.7
