# bmoe_metrics v1
# model=LFM2.5-8B-A1B-Q5_K_M.gguf arch=lfm2moe n_layer=24 n_expert=32 n_expert_used=4 threads=4 n_ctx=2048
# moe_stream=1 cache_mb=3000 cache_auto=0 cache_ceil_mb=0 force_cache=0 io_threads=4 o_direct=1 overlap=1 prefetch=0 dense_weights=anon
step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms,majflt,cpu_ms,dense_resident_frac,turn,majflt_mib,cache_budget_mib,rss_mib,rss_anon_mib,rss_file_mib,swap_mib,mem_available_mib,mem_free_mib,swap_free_mib
27,96,44.577,20.549,36.040,15163392,73.29,7.101,1.436,6,131.190,1.000,0,0.02,3000.0,5406.2,3547.1,1858.7,65.1,3064.2,384.7,9131.3
28,96,44.459,18.994,36.229,15163392,74.02,6.646,1.584,0,131.837,1.000,0,0.00,3000.0,5405.9,3546.8,1858.7,65.1,3065.3,385.8,9131.3
29,96,40.856,10.821,36.013,7581696,74.75,3.591,1.252,0,122.903,1.000,0,0.00,3000.0,5405.8,3546.7,1858.7,65.1,3065.3,385.8,9131.3
30,96,36.697,0.000,36.381,0,75.47,0.000,0.316,0,102.391,1.000,0,0.00,3000.0,5405.9,3546.8,1858.7,65.1,3063.3,383.6,9131.3
31,96,59.754,49.181,37.083,38883328,75.99,19.470,3.201,6,200.798,1.000,0,0.02,3000.0,5406.1,3547.0,1858.7,65.1,3060.7,380.9,9131.3
32,96,44.012,12.686,37.713,8069120,76.60,5.428,0.870,0,126.056,1.000,0,0.00,3000.0,5406.4,3547.3,1858.7,65.1,3057.2,376.5,9131.3
33,96,62.930,59.963,38.587,47439872,77.04,19.911,4.433,0,170.595,1.000,0,0.00,3000.0,5399.8,3540.7,1858.7,65.1,3060.3,379.5,9131.3
34,96,81.758,72.775,47.331,54534144,77.42,29.723,4.705,0,166.047,1.000,0,0.00,3000.0,5400.0,3540.9,1858.7,65.1,3007.7,326.9,9131.3
35,96,60.093,57.543,35.804,46465024,77.81,20.474,3.816,6,197.665,1.000,0,0.02,3000.0,5399.6,3540.5,1858.7,65.1,3021.0,340.1,9131.3
36,96,51.451,38.586,35.686,30326784,78.24,13.652,2.113,0,161.045,1.000,0,0.00,3000.0,5405.3,3546.2,1858.7,65.1,3020.0,339.2,9131.3
37,96,48.761,25.051,36.892,15163392,78.70,10.321,1.548,0,147.824,1.000,0,0.00,3000.0,5405.2,3546.1,1858.7,65.1,3019.4,338.6,9131.3
38,96,61.280,60.671,38.793,47927296,79.04,18.559,3.927,0,168.868,1.000,0,0.00,3000.0,5406.0,3546.9,1858.7,65.1,3037.8,357.0,9131.3
39,96,87.162,109.510,51.082,77279232,79.25,29.996,6.084,6,205.925,1.000,0,0.02,3000.0,5404.3,3545.3,1858.7,65.1,2990.0,309.2,9131.3
40,96,90.407,72.997,56.975,46952448,79.56,29.492,3.941,0,195.615,1.000,0,0.00,3000.0,5404.6,3545.5,1858.7,65.1,2968.7,287.9,9131.3
41,96,107.901,198.815,36.223,148926464,79.54,61.176,10.502,0,376.884,1.000,0,0.00,3000.0,5403.9,3544.8,1858.7,65.1,3035.9,355.1,9131.3
42,96,99.485,124.828,46.822,86323200,79.71,45.455,7.209,0,291.838,1.000,0,0.00,3000.0,5404.9,3545.8,1858.7,65.1,3035.2,301.7,9134.2
43,96,71.198,68.654,41.525,54046720,79.96,25.349,4.324,6,175.952,1.000,0,0.02,3000.0,5404.1,3545.0,1858.7,65.1,3023.0,286.7,9134.3
44,96,120.370,184.222,50.945,141832192,79.95,57.244,12.182,0,215.332,1.000,0,0.00,3000.0,5401.9,3542.8,1858.7,65.1,3002.6,266.2,9134.3
45,96,74.212,68.400,44.837,55021568,80.19,24.787,4.588,0,160.739,1.000,0,0.00,3000.0,5403.6,3544.5,1858.7,65.1,3007.8,268.5,9134.3
46,96,86.425,104.588,53.073,78254080,80.36,27.025,6.327,0,226.353,1.000,0,0.00,3000.0,5403.9,3544.8,1858.7,65.1,3006.3,267.0,9134.3
47,96,56.446,42.429,38.729,30814208,80.65,15.003,2.714,6,146.037,1.000,0,0.02,3000.0,5404.1,3545.0,1858.7,65.1,3008.4,269.1,9134.3
48,96,158.720,347.860,38.162,255557632,80.31,103.357,17.201,0,577.763,1.000,0,0.00,3000.0,5403.2,3544.1,1858.7,65.1,3018.4,279.1,9134.3
49,96,85.838,109.021,41.585,86810624,80.44,37.276,6.977,0,222.455,1.000,0,0.00,3000.0,5404.5,3545.4,1858.7,65.1,2990.0,250.7,9134.6
50,96,85.673,89.885,49.868,70184960,80.61,29.984,5.821,0,187.742,1.000,0,0.00,3000.0,5405.0,3545.9,1858.7,65.1,2997.2,257.9,9135.1
51,96,53.413,30.595,38.693,23719936,80.89,12.667,2.054,12,162.299,1.000,0,0.05,3000.0,5405.4,3546.3,1858.7,65.0,2999.1,259.8,9135.1
52,96,69.611,78.164,39.924,54534144,81.09,24.472,5.215,0,221.788,1.000,0,0.00,3000.0,5405.4,3546.3,1858.7,65.0,3011.4,272.0,9135.3
53,96,56.805,30.707,44.032,23232512,81.35,10.347,2.426,0,152.093,1.000,0,0.00,3000.0,5405.1,3546.0,1858.7,65.0,3010.1,270.7,9135.3
54,96,56.657,40.738,40.367,31789056,81.59,13.670,2.621,0,185.017,1.000,0,0.00,3000.0,5405.8,3546.7,1858.7,65.0,3008.3,269.0,9135.3
55,96,100.563,47.211,70.493,31789056,81.82,27.266,2.804,6,332.377,1.000,0,0.02,3000.0,5406.4,3547.3,1858.7,65.0,3013.0,273.7,9135.3
56,96,64.118,30.081,50.439,23232512,82.06,11.447,2.232,0,218.945,1.000,0,0.00,3000.0,5406.4,3547.3,1858.7,65.0,3013.7,274.4,9135.3
57,96,58.134,54.374,37.018,38395904,82.26,17.657,3.459,0,191.472,1.000,0,0.00,3000.0,5405.5,3546.4,1858.7,65.0,3014.2,273.4,9135.3
58,96,58.880,54.321,36.162,38395904,82.45,19.069,3.649,0,193.777,1.000,0,0.00,3000.0,5405.1,3546.0,1858.7,65.0,3012.4,271.6,9135.3
59,96,68.645,76.522,37.282,63578112,82.58,25.360,6.003,6,199.619,1.000,0,0.02,3000.0,5400.0,3540.9,1858.7,65.0,3011.5,270.8,9135.6
60,96,62.157,66.553,37.852,54046720,82.73,19.795,4.510,0,195.241,1.000,0,0.00,3000.0,5399.3,3540.2,1858.7,65.0,3014.5,273.8,9135.6
61,96,111.604,127.515,64.016,84860928,82.80,41.109,6.479,0,396.546,1.000,0,0.00,3000.0,5405.9,3546.8,1858.7,65.0,3005.4,264.6,9135.7
62,96,92.683,105.002,45.140,69697536,82.90,42.448,5.095,0,233.695,1.000,0,0.00,3000.0,5364.7,3545.9,1818.4,65.0,2987.2,300.9,9135.7
63,96,63.965,66.763,36.352,55021568,83.04,22.899,4.715,12,208.150,1.000,0,0.05,3000.0,5365.0,3546.2,1818.4,64.9,2994.6,308.2,9136.0
64,96,50.457,30.903,37.161,23719936,83.23,11.082,2.214,0,150.141,1.000,0,0.00,3000.0,5365.2,3546.4,1818.4,64.9,3000.6,314.3,9136.0
65,96,52.717,40.683,37.024,30814208,83.41,13.002,2.691,0,169.191,1.000,0,0.00,3000.0,5363.9,3545.1,1818.4,64.9,2999.6,313.3,9136.0
66,96,44.177,10.449,38.371,7581696,83.63,4.936,0.871,0,129.950,1.000,0,0.00,3000.0,5363.9,3545.1,1818.4,64.9,2996.2,309.9,9136.0
67,96,39.327,0.000,39.022,0,83.85,0.000,0.305,11,105.490,1.000,0,0.04,3000.0,5363.9,3545.1,1818.4,64.9,2995.5,309.1,9136.0
68,96,50.866,27.527,39.728,15163392,84.04,9.598,1.540,0,151.067,1.000,0,0.00,3000.0,5363.4,3544.6,1818.4,64.9,2995.6,309.3,9136.2
69,96,55.956,40.751,39.602,30814208,84.20,13.335,3.019,0,165.869,1.000,0,0.00,3000.0,5363.4,3544.5,1818.4,64.9,2992.1,305.7,9136.2
70,96,49.790,20.073,41.357,15650816,84.38,6.853,1.580,0,144.227,1.000,0,0.00,3000.0,5363.5,3544.6,1818.4,64.9,2987.4,301.0,9136.2
71,96,64.702,53.560,42.213,39370752,84.51,18.876,3.613,12,209.508,1.000,0,0.05,3000.0,5363.6,3544.7,1818.4,64.9,2987.5,301.1,9136.2
72,96,79.012,76.036,46.646,54534144,84.60,27.306,5.060,0,268.952,1.000,0,0.00,3000.0,5364.8,3546.0,1818.4,64.9,2984.2,297.9,9136.5
73,96,83.259,111.816,37.294,85835776,84.64,39.223,6.742,0,277.428,1.000,0,0.00,3000.0,5363.9,3545.0,1818.4,64.9,2981.3,294.5,9136.5
74,96,79.990,108.530,37.012,84860928,84.68,36.049,6.929,0,275.032,1.000,0,0.00,3000.0,5363.0,3544.2,1818.4,64.9,2981.0,293.0,9136.5
75,96,57.831,41.151,40.559,31301632,84.81,14.078,3.194,12,178.929,1.000,0,0.05,3000.0,5363.3,3544.5,1818.4,64.8,2978.5,290.5,9136.5
76,96,58.980,40.972,39.422,32276480,84.94,16.660,2.898,0,171.939,1.000,0,0.00,3000.0,5364.0,3545.2,1818.4,64.8,2976.4,288.3,9136.5
77,96,52.203,29.156,39.705,23232512,85.08,10.346,2.152,0,160.227,1.000,0,0.00,3000.0,5364.4,3545.6,1818.4,64.8,2974.3,286.2,9136.5
78,96,64.992,55.532,47.925,31789056,85.21,14.177,2.890,0,180.357,1.000,0,0.00,3000.0,5365.0,3546.2,1818.4,64.8,2969.6,277.4,9137.7
79,96,47.885,21.035,39.088,15650816,85.36,7.165,1.631,11,144.287,1.000,0,0.04,3000.0,5364.3,3545.5,1818.4,64.8,2965.7,273.5,9137.7
80,96,96.281,154.842,38.299,124231680,85.32,48.265,9.717,0,342.606,1.000,0,0.00,3000.0,5364.0,3545.2,1818.4,64.8,2970.1,277.9,9137.7
81,96,74.081,86.583,40.058,63578112,85.38,28.523,5.499,0,235.984,1.000,0,0.00,3000.0,5365.9,3547.0,1818.4,64.8,2971.8,279.6,9137.7
82,96,69.171,61.869,43.483,46465024,85.47,21.510,4.178,0,182.892,1.000,0,0.00,3000.0,5365.4,3546.6,1818.4,64.8,2973.1,280.9,9137.7
83,96,94.145,129.669,46.531,103436288,85.47,39.676,7.937,12,320.105,1.000,0,0.05,3000.0,5365.1,3546.2,1818.4,64.8,2969.0,276.8,9137.7
84,96,69.860,76.474,38.280,63090688,85.53,26.464,5.116,0,228.870,1.000,0,0.00,3000.0,5366.0,3547.2,1818.4,64.8,2967.8,275.4,9137.7
85,96,56.205,42.052,37.183,30814208,85.64,16.298,2.724,0,143.934,1.000,0,0.00,3000.0,5366.5,3547.7,1818.4,64.8,2965.1,272.7,9137.7
86,96,56.051,44.764,36.782,30814208,85.75,15.881,3.387,0,167.482,1.000,0,0.00,3000.0,5359.5,3540.6,1818.4,64.8,2970.0,277.6,9137.7
87,96,119.003,223.288,38.998,179253248,85.62,66.197,13.808,12,427.319,1.000,0,0.05,3000.0,5360.6,3541.8,1818.4,64.6,2963.6,271.2,9138.0
88,96,102.733,130.884,46.179,102461440,85.61,48.374,8.180,0,382.819,1.000,0,0.00,3000.0,5361.5,3542.6,1818.4,64.6,2963.3,270.9,9138.0
89,96,97.808,160.517,38.874,125206528,85.57,48.966,9.968,0,342.484,1.000,0,0.00,3000.0,5362.6,3543.8,1818.4,64.6,2964.0,260.3,9140.2
90,96,127.764,234.222,39.954,162627584,85.47,75.469,12.341,0,451.437,1.000,0,0.00,3000.0,5361.4,3542.6,1818.4,64.6,2963.0,258.8,9141.6
91,96,64.887,76.478,38.011,53559296,85.54,22.380,4.496,12,212.802,1.000,0,0.05,3000.0,5361.2,3542.3,1818.4,64.6,2962.6,258.3,9141.6
92,96,62.327,65.252,37.928,46465024,85.62,20.350,4.050,0,196.036,1.000,0,0.00,3000.0,5361.1,3542.3,1818.4,64.6,2964.9,260.4,9141.6
93,96,53.423,44.891,37.579,30326784,85.72,12.863,2.980,0,161.879,1.000,0,0.00,3000.0,5359.8,3540.9,1818.4,64.6,2962.1,257.6,9141.6
94,96,55.133,40.028,38.895,30326784,85.82,13.520,2.718,0,171.944,1.000,0,0.00,3000.0,5359.9,3541.1,1818.4,64.6,2960.3,255.8,9141.6
95,96,72.296,76.872,37.756,55508992,85.88,30.039,4.501,12,243.210,1.000,0,0.05,3000.0,5360.8,3542.0,1818.4,64.6,2957.0,249.0,9141.6
96,96,48.402,27.626,37.291,23719936,85.99,8.815,2.296,0,147.798,1.000,0,0.00,3000.0,5360.2,3541.4,1818.4,64.6,2960.1,252.2,9141.6
# summary tokens=96 s/tok=0.077 tok/s=12.969 read_MiB=5880.8 io_s=8.33 compute_s/tok=0.044 io_s/tok=0.087 cache_hit_pct=86.0 n_prompt=26 load_s=4.472 prefill_s=2.880 prefill_tps=9.03 stall_s/tok=0.028 mgmt_s/tok=0.005 cache_resident_MiB=2993.5 cache_budget_MiB=3000.0 cache_resizes=0 spec_read_MiB=0.0 spec_experts=0 spec_useful=0 majflt/tok=81.82 cpu_s/tok=0.2357 token_demand_MiB=653.8 layer_demand_MiB=30.7
