# bmoe_metrics v1
# model=LFM2.5-8B-A1B-Q5_K_M.gguf arch=lfm2moe n_layer=24 n_expert=32 n_expert_used=4 threads=4 n_ctx=2048
# moe_stream=1 cache_mb=0 cache_auto=0 cache_ceil_mb=0 force_cache=0 io_threads=4 o_direct=1 overlap=0 prefetch=0 dense_weights=anon
step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms,majflt,cpu_ms,dense_resident_frac,turn,majflt_mib,cache_budget_mib,rss_mib,rss_anon_mib,rss_file_mib,swap_mib,mem_available_mib,mem_free_mib,swap_free_mib
52,96,424.679,336.850,87.288,686686208,-1.00,0.000,0.541,0,303.820,1.000,0,0.00,0.0,4458.4,818.5,3639.5,39.2,5360.0,294.2,9552.4
53,96,401.305,336.567,64.727,686686208,-1.00,0.000,0.011,0,243.899,1.000,0,0.00,0.0,4458.4,818.5,3639.5,39.2,5358.7,293.0,9552.4
54,96,401.194,334.470,66.716,686686208,-1.00,0.000,0.008,0,263.396,1.000,0,0.00,0.0,4458.3,818.4,3639.5,39.2,5362.0,296.3,9552.4
55,96,398.338,336.195,62.136,686686208,-1.00,0.000,0.007,0,236.274,1.000,0,0.00,0.0,4458.3,818.4,3639.5,39.2,5361.5,295.8,9552.4
56,96,373.417,326.437,46.972,686686208,-1.00,0.000,0.008,0,196.888,1.000,0,0.00,0.0,4458.3,818.4,3639.5,39.2,5362.2,296.4,9552.4
57,96,377.648,318.920,58.720,686686208,-1.00,0.000,0.008,0,222.723,1.000,0,0.00,0.0,4458.3,818.4,3639.5,39.2,5361.9,296.1,9552.4
58,96,374.981,320.790,53.644,686686208,-1.00,0.000,0.548,0,209.062,1.000,0,0.00,0.0,4458.3,818.4,3639.5,39.2,5360.2,294.4,9552.9
59,96,362.845,314.093,48.744,686686208,-1.00,0.000,0.008,0,193.054,1.000,0,0.00,0.0,4458.5,818.6,3639.5,39.2,5357.0,290.0,9552.9
60,96,379.361,325.427,53.926,686686208,-1.00,0.000,0.008,0,213.291,1.000,0,0.00,0.0,4371.4,818.5,3552.5,39.2,5339.8,374.3,9552.9
61,96,371.084,318.414,52.662,686686208,-1.00,0.000,0.008,0,208.692,1.000,0,0.00,0.0,4371.5,818.6,3552.5,39.2,5339.8,374.3,9552.9
62,96,404.997,330.934,74.054,686686208,-1.00,0.000,0.009,0,290.435,1.000,0,0.00,0.0,4371.5,818.6,3552.5,39.2,5343.4,362.3,9552.9
63,96,434.991,333.731,100.639,686686208,-1.00,0.000,0.621,0,350.600,1.000,0,0.00,0.0,4371.4,818.5,3552.5,39.2,5342.9,333.7,9555.2
64,96,372.295,319.311,52.974,686686208,-1.00,0.000,0.009,0,208.934,1.000,0,0.00,0.0,4371.4,818.5,3552.5,39.2,5341.9,332.4,9555.4
65,96,363.825,316.106,47.711,686686208,-1.00,0.000,0.008,0,200.540,1.000,0,0.00,0.0,4371.4,818.5,3552.5,39.2,5340.9,331.4,9555.4
66,96,367.886,321.558,46.319,686686208,-1.00,0.000,0.009,0,181.510,1.000,0,0.00,0.0,4371.4,818.5,3552.5,39.2,5340.0,330.4,9555.4
67,96,387.574,324.499,63.068,686686208,-1.00,0.000,0.007,0,236.400,1.000,0,0.00,0.0,4371.4,818.5,3552.5,39.2,5350.4,340.8,9555.4
68,96,407.698,334.819,72.870,686686208,-1.00,0.000,0.008,0,258.429,1.000,0,0.00,0.0,4371.4,818.5,3552.5,39.2,5352.4,342.9,9555.4
69,96,438.669,330.284,107.815,686686208,-1.00,0.000,0.570,0,353.470,1.000,0,0.00,0.0,4371.4,818.5,3552.5,39.2,5349.5,326.5,9556.7
70,96,400.157,322.264,77.884,686686208,-1.00,0.000,0.009,0,285.924,1.000,0,0.00,0.0,4371.5,818.6,3552.5,39.2,5348.9,321.4,9556.7
71,96,473.180,331.004,142.167,686686208,-1.00,0.000,0.009,0,486.154,1.000,0,0.00,0.0,4371.3,818.5,3552.5,39.2,5351.8,317.2,9556.7
72,96,400.121,333.160,66.950,686686208,-1.00,0.000,0.010,0,252.265,1.000,0,0.00,0.0,4371.5,818.6,3552.5,39.2,5355.7,321.1,9556.7
73,96,404.956,335.513,69.435,686686208,-1.00,0.000,0.009,0,259.552,1.000,0,0.00,0.0,4371.6,818.7,3552.5,39.2,5354.8,320.2,9556.7
74,96,395.645,333.659,61.977,686686208,-1.00,0.000,0.009,0,243.669,1.000,0,0.00,0.0,4371.3,818.5,3552.5,39.2,5354.0,319.5,9556.7
75,96,387.108,328.187,58.420,686686208,-1.00,0.000,0.502,0,240.973,1.000,0,0.00,0.0,4304.8,818.3,3486.1,39.2,5337.5,381.5,9556.7
76,96,393.044,332.825,60.211,686686208,-1.00,0.000,0.007,0,242.026,1.000,0,0.00,0.0,4304.8,818.3,3486.1,39.2,5337.1,381.0,9556.7
77,96,380.611,325.284,55.319,686686208,-1.00,0.000,0.008,0,219.522,1.000,0,0.00,0.0,4305.1,818.6,3486.1,39.2,5347.7,391.6,9556.7
78,96,397.488,328.690,68.789,686686208,-1.00,0.000,0.009,0,251.978,1.000,0,0.00,0.0,4305.0,818.4,3486.1,39.2,5346.0,389.6,9556.9
79,96,384.732,325.662,59.061,686686208,-1.00,0.000,0.008,0,232.243,1.000,0,0.00,0.0,4305.0,818.4,3486.1,39.2,5344.9,388.4,9556.9
80,96,379.577,323.153,56.411,686686208,-1.00,0.000,0.013,0,227.856,1.000,0,0.00,0.0,4304.8,818.3,3486.1,39.2,5344.6,388.1,9556.9
81,96,409.462,331.743,77.122,686686208,-1.00,0.000,0.598,0,271.246,1.000,0,0.00,0.0,4304.8,818.3,3486.1,39.2,5341.7,385.2,9556.9
82,96,393.825,331.609,62.209,686686208,-1.00,0.000,0.007,0,227.711,1.000,0,0.00,0.0,4304.9,818.4,3486.1,39.2,5340.0,383.5,9556.9
83,96,397.749,336.793,60.947,686686208,-1.00,0.000,0.009,0,222.809,1.000,0,0.00,0.0,4304.9,818.4,3486.1,39.2,5339.8,383.3,9556.9
84,96,386.707,327.248,59.450,686686208,-1.00,0.000,0.009,0,226.754,1.000,0,0.00,0.0,4305.1,818.6,3486.1,39.2,5339.0,382.0,9556.9
85,96,367.436,321.113,46.316,686686208,-1.00,0.000,0.007,0,195.842,1.000,0,0.00,0.0,4305.1,818.5,3486.1,39.2,5341.1,384.1,9556.9
86,96,383.141,325.143,57.991,686686208,-1.00,0.000,0.008,0,231.738,1.000,0,0.00,0.0,4304.9,818.4,3486.1,39.2,5340.3,382.9,9556.9
87,96,378.095,328.931,48.560,686686208,-1.00,0.000,0.604,0,205.728,1.000,0,0.00,0.0,4304.9,818.4,3486.1,39.2,5340.8,383.4,9556.9
88,96,410.909,332.078,78.821,686686208,-1.00,0.000,0.010,0,287.701,1.000,0,0.00,0.0,4305.1,818.5,3486.1,39.2,5338.6,381.1,9556.9
89,96,386.218,326.244,59.966,686686208,-1.00,0.000,0.008,0,222.098,1.000,0,0.00,0.0,4304.9,818.4,3486.1,39.2,5337.3,379.8,9557.2
90,96,408.252,330.804,77.439,686686208,-1.00,0.000,0.009,0,269.087,1.000,0,0.00,0.0,4288.8,818.5,3469.9,39.2,5328.6,390.0,9557.2
91,96,372.221,319.183,53.029,686686208,-1.00,0.000,0.009,0,212.602,1.000,0,0.00,0.0,4288.7,818.4,3469.9,39.2,5327.7,389.1,9557.2
92,96,378.038,320.233,57.798,686686208,-1.00,0.000,0.008,0,230.432,1.000,0,0.00,0.0,4288.6,818.4,3469.9,39.2,5327.4,388.8,9557.2
93,96,398.318,330.697,67.137,686686208,-1.00,0.000,0.483,0,268.519,1.000,0,0.00,0.0,4288.6,818.4,3469.9,39.2,5345.6,407.0,9557.2
94,96,392.414,329.503,62.902,686686208,-1.00,0.000,0.009,0,245.402,1.000,0,0.00,0.0,4288.8,818.5,3469.9,39.2,5350.1,411.5,9557.2
95,96,443.183,345.239,97.931,686686208,-1.00,0.000,0.013,0,381.458,1.000,0,0.00,0.0,4288.6,818.4,3469.9,39.2,5349.1,410.6,9557.2
96,96,384.698,322.374,62.315,686686208,-1.00,0.000,0.009,0,252.344,1.000,0,0.00,0.0,4288.8,818.5,3469.9,39.2,5347.7,409.1,9557.2
# summary tokens=96 s/tok=0.395 tok/s=2.530 read_MiB=62868.0 io_s=31.40 compute_s/tok=0.068 io_s/tok=0.327 cache_hit_pct=-1.0 n_prompt=26 load_s=4.433 prefill_s=2.565 prefill_tps=10.14 stall_s/tok=0.000 mgmt_s/tok=0.000 cache_resident_MiB=0.0 cache_budget_MiB=0.0 cache_resizes=0 spec_read_MiB=0.0 spec_experts=0 spec_useful=0 majflt/tok=0.00 cpu_s/tok=0.2538 token_demand_MiB=653.8 layer_demand_MiB=30.7
